Date,Time,Open,High,Low,Close,Volume
20240205,00:00:00,4951.74,4958.36,4917.11,4937.97,99752970
20240206,00:00:00,4937.94,4957.73,4934.18,4948.52,100551220
20240207,00:00:00,4951.17,4999.78,4949.89,4994.42,85177540
20240208,00:00:00,4997.00,5001.00,4984.82,4996.97,63229700
20240209,00:00:00,4995.61,5030.13,4994.11,5024.33,62701180
20240212,00:00:00,5024.23,5048.44,5014.68,5015.94,60712260
20240213,00:00:00,5016.19,5022.23,4920.01,4953.60,126710780
20240214,00:00:00,4956.64,5002.98,4951.00,5001.20,106337830
20240215,00:00:00,5001.74,5034.57,4995.66,5031.82,91633640
20240216,00:00:00,5032.90,5042.91,4997.64,5000.06,109473280
20240219,00:00:00,5002.12,5014.13,5002.12,5009.43,20216560
20240220,00:00:00,5009.23,5009.23,4954.48,4971.81,131871900
20240221,00:00:00,4974.47,4983.16,4944.96,4978.16,118091250
20240222,00:00:00,5005.27,5094.57,5002.83,5081.80,105764310
20240223,00:00:00,5082.79,5110.89,5079.86,5085.38,103629400
20240226,00:00:00,5085.50,5096.65,5065.98,5067.91,78775960
20240227,00:00:00,5066.83,5081.62,5056.79,5081.10,79096420
20240228,00:00:00,5079.49,5080.01,5053.41,5060.75,80118260
20240229,00:00:00,5061.96,5104.88,5051.47,5091.01,102084850
20240301,00:00:00,5092.02,5140.56,5080.71,5132.18,90351920
20240304,00:00:00,5133.21,5149.58,5123.86,5126.81,59937680
20240305,00:00:00,5125.59,5127.59,5056.16,5083.29,109181470
20240306,00:00:00,5083.61,5127.68,5076.41,5105.72,148727670
20240307,00:00:00,5109.10,5165.53,5081.79,5150.62,112012380
20240308,00:00:00,5155.57,5188.99,5117.35,5128.68,205708640
20240311,00:00:00,5125.97,5128.28,5090.98,5121.05,189730640
20240312,00:00:00,5125.48,5180.13,5111.22,5174.91,155344830
20240313,00:00:00,5171.58,5181.05,5150.77,5168.45,103550140
20240314,00:00:00,5169.54,5186.93,5123.03,5151.76,154509750
20240315,00:00:00,5149.76,5164.31,5104.47,5119.02,145560330
20240318,00:00:00,5120.02,5175.68,5116.78,5150.65,98271060
20240319,00:00:00,5148.79,5180.54,5122.39,5176.47,115115680
20240320,00:00:00,5175.22,5232.32,5168.68,5231.53,136149160
20240321,00:00:00,5233.27,5261.49,5232.21,5245.50,97145900
20240322,00:00:00,5245.62,5250.87,5229.30,5230.33,79316050
20240325,00:00:00,5230.98,5235.62,5213.61,5218.50,64474780
20240326,00:00:00,5221.83,5241.68,5204.20,5212.43,65826760
20240327,00:00:00,5216.86,5254.82,5213.93,5252.63,77026600
20240328,00:00:00,5248.99,5263.12,5242.67,5249.33,67527770
20240401,00:00:00,5259.38,5275.58,5227.62,5239.82,64623050
20240402,00:00:00,5239.37,5242.95,5183.48,5209.11,86819230
20240403,00:00:00,5208.95,5228.24,5192.36,5216.57,114532240
20240404,00:00:00,5218.73,5257.13,5147.07,5154.18,139989550
20240405,00:00:00,5156.44,5222.96,5142.97,5200.08,212362450
20240408,00:00:00,5215.24,5219.83,5186.78,5208.27,136829130
20240409,00:00:00,5208.01,5224.33,5160.37,5217.01,142614750
20240410,00:00:00,5214.78,5232.78,5130.10,5150.26,243397820
20240411,00:00:00,5156.39,5212.08,5129.48,5198.52,206854430
20240412,00:00:00,5197.78,5203.36,5107.14,5126.82,217335430
20240415,00:00:00,5129.93,5170.13,5051.73,5057.08,261397180
20240416,00:00:00,5059.50,5080.74,5038.25,5050.42,305848100
20240417,00:00:00,5054.87,5078.88,5006.69,5020.31,264464160
20240418,00:00:00,5024.24,5056.89,5000.97,5010.96,239622630
20240419,00:00:00,5009.37,5019.19,4926.63,4965.58,345505970
20240422,00:00:00,4979.30,5038.80,4969.06,5007.64,200551550
20240423,00:00:00,5014.32,5076.40,5000.99,5073.63,187151620
20240424,00:00:00,5079.27,5092.20,5046.48,5050.07,159262030
20240425,00:00:00,5036.87,5098.33,4988.41,5092.69,237590380
20240426,00:00:00,5100.47,5114.42,5072.16,5098.08,138190480
20240429,00:00:00,5108.18,5122.38,5087.63,5116.34,120075480
20240430,00:00:00,5116.10,5116.13,5024.50,5034.16,153170430
20240501,00:00:00,5018.87,5094.82,5008.58,5021.59,240600950
20240502,00:00:00,5030.38,5073.53,5009.84,5065.04,208794860
20240503,00:00:00,5081.58,5138.76,5072.41,5134.43,154490650
20240506,00:00:00,5141.34,5180.62,5128.97,5177.16,63868090
20240507,00:00:00,5177.64,5200.11,5175.59,5188.68,76991790
20240508,00:00:00,5184.87,5192.13,5163.52,5182.94,74979450
20240509,00:00:00,5184.92,5220.11,5170.42,5218.06,86674310
20240510,00:00:00,5215.17,5239.66,5208.67,5219.76,74577810
20240513,00:00:00,5218.65,5239.87,5210.11,5218.86,61480020
20240514,00:00:00,5217.46,5250.05,5199.54,5244.55,79595660
20240515,00:00:00,5243.18,5312.48,5241.44,5302.23,83600960
20240516,00:00:00,5307.38,5325.71,5293.81,5294.34,73059420
20240517,00:00:00,5295.20,5305.63,5283.04,5302.81,68312420
20240520,00:00:00,5306.61,5325.34,5301.21,5307.18,56422690
20240521,00:00:00,5308.65,5324.34,5300.35,5321.11,51164540
20240522,00:00:00,5320.85,5326.24,5285.39,5306.84,83271680
20240523,00:00:00,5321.03,5349.83,5256.46,5268.73,143607750
20240524,00:00:00,5268.96,5312.12,5268.46,5303.31,90039740
20240527,00:00:00,5304.62,5317.38,5295.38,5316.11,19921070
20240528,00:00:00,5316.99,5321.68,5280.20,5304.94,106892890
