Date,Time,Open,High,Low,Close,Volume
20181101,00:00:00,25085.97,25399.67,25081.47,25358.47,48142240
20181102,00:00:00,25242.47,25720.07,25075.17,25280.67,57836740
20181105,00:00:00,25261.97,25508.17,25167.47,25478.97,55143760
20181106,00:00:00,25479.47,25701.17,25407.07,25685.97,50899250
20181107,00:00:00,25662.47,26231.17,25574.97,26221.97,58238400
20181108,00:00:00,26188.47,26276.67,26077.67,26213.97,46290490
20181109,00:00:00,26179.47,26239.47,25881.67,25978.47,54225310
20181112,00:00:00,25975.47,26103.47,25340.67,25393.47,53828070
20181113,00:00:00,25414.97,25573.07,25193.67,25340.97,60704020
20181114,00:00:00,25380.47,25498.17,24932.67,25053.97,42650500
20181115,00:00:00,25068.47,25353.67,24781.67,25319.47,60768300
20181116,00:00:00,25318.47,25511.67,25102.07,25449.97,52045170
20181119,00:00:00,25389.47,25495.57,24898.17,25037.47,40277580
20181120,00:00:00,25045.47,25049.47,24369.17,24451.97,66803540
20181121,00:00:00,24441.97,24667.17,24383.97,24467.97,53647330
20181122,00:00:00,24479.47,24545.97,24299.67,24333.17,19067660
20181123,00:00:00,24353.97,24433.47,24258.17,24268.67,24883280
20181126,00:00:00,24279.97,24670.67,24277.47,24596.47,26116600
20181127,00:00:00,24528.47,24757.97,24412.17,24753.97,39418740
20181128,00:00:00,24781.47,25368.17,24729.47,25345.47,30686120
20181129,00:00:00,25306.47,25480.17,25202.67,25384.97,27827750
20181130,00:00:00,25349.47,25578.17,25204.07,25570.97,14938190
20181203,00:00:00,25880.97,26069.97,25669.17,25832.47,16184740
20181204,00:00:00,25818.47,25822.97,25008.17,25035.97,17746450
